id,price,total_sqft,site_location,size,availability
1105,36,650,Nagar Road,1,0
1148,36.44,1000,Nagar Road,2,0
1186,37,410,Nagar Road,1,0
1509,39.9,1050,Nagar Road,2,0
1551,40,1100,Nagar Road,2,0
1601,40,620,Nagar Road,1,0
1668,40,1174,Nagar Road,2,0
1752,40.7,911,Nagar Road,2,0
1813,41,440,Nagar Road,1,0
1845,41.68,1102,Nagar Road,2,1
1849,41.88,952,Nagar Road,2,1
1882,42,1680,Nagar Road,2,0
1983,42.25,2580,Nagar Road,3,0
2033,42.81,710,Nagar Road,1,1
2119,43.5,1558,Nagar Road,3,1
2121,43.5,1202,Nagar Road,2,1
2179,44,1200,Nagar Road,1,0
2306,45,1445,Nagar Road,3,0
2349,45,1090,Nagar Road,2,0
2408,45,1824,Nagar Road,3,0
2531,45.2,780,Nagar Road,2,0
2684,46,970,Nagar Road,2,0
2891,48,700,Nagar Road,1,1
3146,49.36,882,Nagar Road,1,0
3161,49.5,1800,Nagar Road,3,0
3499,51,660,Nagar Road,1,0
3522,51.2,1600,Nagar Road,3,1
3585,52,900,Nagar Road,2,0
3594,52,600,Nagar Road,1,0
3826,53.49,661,Nagar Road,2,1
3948,54.5,760,Nagar Road,1,0
4040,55,320,Nagar Road,1,0
4049,55,653,Nagar Road,2,1
4052,55,678,Nagar Road,2,1
4056,55,677,Nagar Road,2,1
4067,55,1475,Nagar Road,2,1
4223,55,700,Nagar Road,2,1
4285,55.86,650,Nagar Road,1,1
4300,56,550,Nagar Road,2,1
4372,56,650,Nagar Road,1,1
4525,57,324,Nagar Road,1,0
4547,57,560,Nagar Road,1,0
4622,58,1091,Nagar Road,3,1
4670,58,590,Nagar Road,1,0
4768,59,676,Nagar Road,2,1
4822,59.5,1385,Nagar Road,3,0
4928,60,510,Nagar Road,2,1
5025,60,600,Nagar Road,1,0
5276,62,774,Nagar Road,1,1
5307,62.17,1400,Nagar Road,3,1
5319,62.5,580,Nagar Road,1,0
5434,64,605,Nagar Road,1,0
5768,65,1225,Nagar Road,2,1
5915,67,640,Nagar Road,1,0
5954,67,655,Nagar Road,1,1
6052,68,789,Nagar Road,3,1
6215,69.09,550,Nagar Road,1,1
63,16,1395,Nana Peth,3,0
82,16.45,1390,Nana Peth,3,0
93,16.75,1800,Nana Peth,3,0
284,25,600,Nana Peth,1,0
377,27,650,Nana Peth,1,0
429,28,1237,Nana Peth,3,1
522,29.99,730,Nana Peth,1,1
523,30,930,Nana Peth,2,1
545,30,550,Nana Peth,2,0
629,31.48,810,Nana Peth,2,0
793,33.08,1200,Nana Peth,3,0
889,34.65,1350,Nana Peth,3,0
1102,36,676,Nana Peth,1,0
1111,36,700,Nana Peth,1,0
1258,37.83,650,Nana Peth,1,0
1264,37.95,600,Nana Peth,1,0
1492,39.59,653,Nana Peth,1,0
1497,39.73,530,Nana Peth,1,0
1560,40,1356,Nana Peth,2,0
1755,40.79,560,Nana Peth,1,0
1851,42,1015,Nana Peth,2,1
1917,42,1175,Nana Peth,3,0
2206,44,550,Nana Peth,1,1
2409,45,1824,Nana Peth,3,0
2411,45,600,Nana Peth,1,0
2572,45.9,1800,Nana Peth,3,1
2578,45.91,600,Nana Peth,1,0
2644,46,685,Nana Peth,1,0
2669,46,1405,Nana Peth,3,0
2685,46,1456,Nana Peth,3,0
2786,47,880,Nana Peth,2,0
3026,48.4,2073,Nana Peth,3,1
3164,49.5,1400,Nana Peth,2,0
3352,50,2360,Nana Peth,4,1
3774,53,1496,Nana Peth,2,0
3924,54,665,Nana Peth,1,0
3935,54.24,1065,Nana Peth,2,0
3939,54.35,1125,Nana Peth,1,0
4292,56,600,Nana Peth,1,0
4308,56,590,Nana Peth,1,0
4327,56,950,Nana Peth,2,0
4365,56,650,Nana Peth,1,1
4374,56,620,Nana Peth,1,1
4381,56,421,Nana Peth,1,1
4565,57.6,324,Nana Peth,1,0
4666,58,1050,Nana Peth,3,0
4724,58.4,940,Nana Peth,2,1
4772,59,880,Nana Peth,3,1
4778,59,1160,Nana Peth,3,1
4801,59,725,Nana Peth,2,1
4843,59.96,1215,Nana Peth,3,0
4847,60,1126,Nana Peth,3,1
5039,60,1050,Nana Peth,2,0
5080,60,1335,Nana Peth,2,1
5095,60,1150,Nana Peth,2,1
5141,60.98,1050,Nana Peth,1,0
5178,61.2,1120,Nana Peth,2,0
5278,62,1314,Nana Peth,3,1
5283,62,450,Nana Peth,1,0
5327,62.63,910,Nana Peth,2,0
5618,65,585,Nana Peth,1,0
5634,65,954,Nana Peth,2,1
5685,65,1080,Nana Peth,3,0
5697,65,594,Nana Peth,1,1
5743,65,630,Nana Peth,1,0
5896,66.5,975,Nana Peth,2,0
5925,67,640,Nana Peth,1,0
6043,68,1100,Nana Peth,2,1
6247,69.89,680,Nana Peth,1,0
6269,70,1225,Nana Peth,3,1
0,8,720,Narayan Peth,1,0
40,14,600,Narayan Peth,1,0
100,17,600,Narayan Peth,1,0
211,22.5,950,Narayan Peth,2,0
259,25,300,Narayan Peth,1,1
327,25.84,578,Narayan Peth,1,0
455,28.41,690,Narayan Peth,1,1
526,30,650,Narayan Peth,1,1
617,31,1014,Narayan Peth,3,0
705,32,1230,Narayan Peth,2,1
804,33.45,2450,Narayan Peth,4,0
977,35,7000,Narayan Peth,6,0
997,35,750,Narayan Peth,1,0
1019,35,1149,Narayan Peth,3,0
1087,36,566,Narayan Peth,1,1
1216,37,680,Narayan Peth,1,0
1234,37.49,975,Narayan Peth,2,0
1239,37.5,1069,Narayan Peth,2,0
1385,38.65,685,Narayan Peth,2,0
1413,39,2090,Narayan Peth,3,1
1516,39.95,1250,Narayan Peth,3,0
1795,41,769,Narayan Peth,1,0
1875,42,1310,Narayan Peth,2,0
2076,43,1100,Narayan Peth,2,0
2253,44.4,980,Narayan Peth,2,1
2366,45,2100,Narayan Peth,3,0
2480,45,981,Narayan Peth,2,1
2571,45.9,1206,Narayan Peth,2,0
2731,46.5,1500,Narayan Peth,3,1
2876,47.59,1043,Narayan Peth,3,1
2915,48,677,Narayan Peth,1,0
2998,48,310,Narayan Peth,1,0
3019,48.24,630,Narayan Peth,2,1
3021,48.27,1275,Narayan Peth,2,1
3103,49,410,Narayan Peth,1,0
3121,49,1680,Narayan Peth,4,1
3334,50,682,Narayan Peth,1,0
3348,50,1150,Narayan Peth,2,0
3536,51.5,1080,Narayan Peth,2,0
3560,51.99,1461,Narayan Peth,3,1
3577,52,1150,Narayan Peth,2,0
3724,52.71,1230,Narayan Peth,2,1
3743,53,580,Narayan Peth,1,0
3988,55,680,Narayan Peth,1,1
4013,55,960,Narayan Peth,2,0
4120,55,905,Narayan Peth,2,0
4165,55,575,Narayan Peth,1,1
4281,55.78,3500,Narayan Peth,5,0
4328,56,970,Narayan Peth,2,0
4447,56.7,715,Narayan Peth,2,0
4463,57,610,Narayan Peth,1,0
4484,57,670,Narayan Peth,1,0
4544,57,761,Narayan Peth,2,0
4725,58.5,2605,Narayan Peth,4,1
4817,59.45,1105,Narayan Peth,3,1
4929,60,300,Narayan Peth,1,1
5031,60,800,Narayan Peth,2,0
5186,61.45,1070,Narayan Peth,2,0
5362,63,700,Narayan Peth,1,0
5458,64.08,1000,Narayan Peth,2,0
5664,65,1116,Narayan Peth,3,1
5673,65,1000,Narayan Peth,2,0
5678,65,1026,Narayan Peth,2,0
5722,65,525,Narayan Peth,1,1
5794,65,900,Narayan Peth,2,0
6068,68,600,Narayan Peth,1,0
39,14,650,Narayangaon,1,0
303,25,1150,Narayangaon,2,0
457,28.47,654,Narayangaon,1,1
475,29,650,Narayangaon,1,0
536,30,1050,Narayangaon,2,1
597,30.75,1500,Narayangaon,3,0
778,33,1055,Narayangaon,2,0
943,35,1200,Narayangaon,2,0
1181,37,2700,Narayangaon,4,0
1231,37.49,665,Narayangaon,1,0
1367,38.49,480,Narayangaon,1,0
1461,39.06,1902,Narayangaon,3,0
1582,40,6381,Narayangaon,4,1
1658,40,1585,Narayangaon,3,0
1782,41,1000,Narayangaon,2,1
2056,43,650,Narayangaon,1,0
2058,43,1000,Narayangaon,2,0
2078,43,1254,Narayangaon,3,0
2092,43,545,Narayangaon,1,1
2095,43,965,Narayangaon,2,1
2111,43.2,760,Narayangaon,1,1
2112,43.25,1240,Narayangaon,3,1
2446,45,826,Narayangaon,2,1
2516,45,350,Narayangaon,1,0
2769,47,426,Narayangaon,1,1
2806,47,1676,Narayangaon,3,0
2860,47.25,650,Narayangaon,1,1
2962,48,1350,Narayangaon,3,0
3279,50,1035,Narayangaon,2,1
3374,50,1289,Narayangaon,3,1
3413,50,1153,Narayangaon,3,1
3465,50.79,675,Narayangaon,1,0
3566,52,500,Narayangaon,1,1
3574,52,1200,Narayangaon,1,0
3928,54.05,980,Narayangaon,1,0
3956,54.65,950,Narayangaon,2,1
4043,55,1115,Narayangaon,3,1
4091,55,490,Narayangaon,1,1
4149,55,410,Narayangaon,1,0
4234,55,693,Narayangaon,1,0
4309,56,590,Narayangaon,1,0
4433,56.45,650,Narayangaon,1,0
4464,57,710,Narayangaon,1,0
4516,57,731,Narayangaon,2,0
4572,57.9,426,Narayangaon,1,1
4807,59,705,Narayangaon,1,0
4981,60,650,Narayangaon,1,1
5268,62,771,Narayangaon,2,1
5440,64,880,Narayangaon,2,0
5461,64.08,695,Narayangaon,1,0
5582,65,560,Narayangaon,1,0
5588,65,990,Narayangaon,3,1
5590,65,750,Narayangaon,1,1
5717,65,590,Narayangaon,1,0
5752,65,545,Narayangaon,1,1
5842,66,1200,Narayangaon,2,0
5919,67,555,Narayangaon,1,1
5945,67,1300,Narayangaon,3,0
5998,67.65,500,Narayangaon,1,0
6181,69,385,Narayangaon,1,1
6270,70,650,Narayangaon,1,0
6341,70,1020,Narayangaon,2,1
81,16.45,655,Navi Peth,1,0
283,25,900,Navi Peth,2,0
345,26,1020,Navi Peth,2,1
753,33,1150,Navi Peth,2,0
809,33.5,603,Navi Peth,1,0
813,33.53,650,Navi Peth,1,0
858,34,555,Navi Peth,1,0
887,34.65,540,Navi Peth,1,0
966,35,675,Navi Peth,2,0
1029,35.02,665,Navi Peth,1,0
1064,35.84,900,Navi Peth,2,0
1120,36,630,Navi Peth,1,0
1131,36.1,1530,Navi Peth,3,0
1178,37,585,Navi Peth,1,0
1394,38.95,685,Navi Peth,1,0
1432,39,767,Navi Peth,2,1
1467,39.2,1063,Navi Peth,2,0
1505,39.8,675,Navi Peth,1,1
1522,40,1325,Navi Peth,3,0
1636,40,1220,Navi Peth,2,0
1645,40,665,Navi Peth,1,0
1863,42,1012,Navi Peth,2,0
1899,42,1100,Navi Peth,2,0
2097,43,965,Navi Peth,2,1
2220,44,915,Navi Peth,2,0
2389,45,650,Navi Peth,1,0
2433,45,495,Navi Peth,1,0
2838,47,950,Navi Peth,2,1
2926,48,750,Navi Peth,1,1
2997,48,1053,Navi Peth,2,0
3033,48.48,490,Navi Peth,1,0
3075,49,693,Navi Peth,1,1
3225,50,675,Navi Peth,1,1
3278,50,1509,Navi Peth,3,1
3400,50,600,Navi Peth,1,0
3472,50.87,1750,Navi Peth,3,0
3647,52,2500,Navi Peth,4,1
3659,52,1125,Navi Peth,2,1
3677,52.04,375,Navi Peth,1,1
3916,54,1450,Navi Peth,3,1
4024,55,1865,Navi Peth,3,1
4125,55,500,Navi Peth,1,0
4173,55,1797,Navi Peth,3,1
4183,55,1500,Navi Peth,2,0
4461,56.93,680,Navi Peth,1,0
4553,57.32,560,Navi Peth,1,0
4653,58,620,Navi Peth,1,0
4694,58,620,Navi Peth,1,0
4761,59,2240,Navi Peth,3,0
4924,60,372,Navi Peth,1,1
4994,60,1318,Navi Peth,3,1
5054,60,678,Navi Peth,2,1
5281,62,1098,Navi Peth,2,1
5411,63.85,800,Navi Peth,2,0
5492,64.98,1240,Navi Peth,2,1
5501,65,838,Navi Peth,2,1
5614,65,375,Navi Peth,1,1
5635,65,1274,Navi Peth,3,1
5638,65,650,Navi Peth,1,0
5959,67,450,Navi Peth,1,0
5972,67,607,Navi Peth,1,0
6000,67.75,540,Navi Peth,1,0
6059,68,769,Navi Peth,1,1
6159,69,1200,Navi Peth,3,0
6249,69.97,600,Navi Peth,1,0
3061,48.77,960,other,2,0
43,14.04,646,Padmavati,1,0
127,19,1100,Padmavati,2,0
385,27,1005,Padmavati,2,0
505,29.5,605,Padmavati,1,1
514,29.7,1032,Padmavati,2,1
563,30,275,Padmavati,1,0
628,31.48,1346,Padmavati,3,0
670,32,1267,Padmavati,3,0
700,32,1810,Padmavati,3,1
708,32.25,1660,Padmavati,3,0
738,32.75,1250,Padmavati,2,0
857,34,1025,Padmavati,2,0
1060,35.56,630,Padmavati,1,1
1094,36,1944,Padmavati,4,1
1195,37,1020,Padmavati,1,0
1230,37.49,675,Padmavati,1,0
1235,37.5,930,Padmavati,2,0
1255,37.83,1350,Padmavati,3,0
1267,38,695,Padmavati,1,0
1447,39,1150,Padmavati,2,0
1487,39.5,950,Padmavati,2,0
1810,41,1557,Padmavati,3,1
1877,42,1565,Padmavati,3,0
1908,42,764,Padmavati,2,0
2085,43,1050,Padmavati,2,0
2207,44,550,Padmavati,1,1
2282,44.96,1800,Padmavati,3,0
2574,45.9,665,Padmavati,1,1
2751,46.76,785,Padmavati,2,1
2783,47,775,Padmavati,2,1
2897,48,910,Padmavati,2,1
2984,48,550,Padmavati,1,0
3004,48,1650,Padmavati,3,1
3193,49.97,2800,Padmavati,4,0
3345,50,1370,Padmavati,3,0
3494,51,731,Padmavati,2,1
3525,51.35,1300,Padmavati,3,1
3553,51.91,1020,Padmavati,2,1
3609,52,600,Padmavati,1,0
3612,52,950,Padmavati,2,0
3748,53,635,Padmavati,1,0
3851,53.67,1820,Padmavati,2,0
4010,55,982,Padmavati,2,0
4124,55,1050,Padmavati,2,0
4220,55,505,Padmavati,2,1
4257,55.44,2582,Padmavati,4,1
4392,56,1380,Padmavati,3,0
4468,57,647,Padmavati,1,0
4514,57,650,Padmavati,1,0
4532,57,1538,Padmavati,3,1
4787,59,1690,Padmavati,3,1
5040,60,1150,Padmavati,3,0
5092,60,550,Padmavati,1,0
5173,61.11,775,Padmavati,2,1
5198,61.95,1120,Padmavati,3,0
5270,62,978,Padmavati,3,1
5550,65,1000,Padmavati,2,1
5690,65,590,Padmavati,1,1
5692,65,580,Padmavati,1,1
5939,67,650,Padmavati,2,0
6110,68,956,Padmavati,2,0
6175,69,950,Padmavati,2,1
6187,69,1800,Padmavati,3,0
6193,69,820,Padmavati,2,0
21,12,1060,Parvati Darshan,2,0
50,15,1550,Parvati Darshan,3,0
112,18,1750,Parvati Darshan,3,0
260,25,400,Parvati Darshan,1,0
427,28,1270,Parvati Darshan,2,0
531,30,1638,Parvati Darshan,3,1
630,31.48,700,Parvati Darshan,2,0
691,32,1502,Parvati Darshan,3,0
693,32,1600,Parvati Darshan,3,1
769,33,1005,Parvati Darshan,2,0
798,33.28,800,Parvati Darshan,1,0
1015,35,730,Parvati Darshan,2,0
1243,37.64,1000,Parvati Darshan,2,0
1313,38,560,Parvati Darshan,1,1
1481,39.5,1050,Parvati Darshan,2,0
1508,39.89,390,Parvati Darshan,1,0
1598,40,900,Parvati Darshan,2,0
1634,40,3000,Parvati Darshan,5,0
1724,40.45,1415,Parvati Darshan,3,0
1757,40.8,1090,Parvati Darshan,2,0
1769,41,1100,Parvati Darshan,2,0
1775,41,545,Parvati Darshan,1,0
2242,44,1450,Parvati Darshan,3,0
2329,45,695,Parvati Darshan,1,0
2364,45,1100,Parvati Darshan,2,1
2447,45,1075,Parvati Darshan,2,0
2469,45,1127,Parvati Darshan,2,0
2567,45.9,660,Parvati Darshan,1,1
2569,45.9,670,Parvati Darshan,1,0
2819,47,855,Parvati Darshan,2,1
2904,48,710,Parvati Darshan,1,0
2925,48,1020,Parvati Darshan,2,0
2941,48,2800,Parvati Darshan,4,0
3370,50,680,Parvati Darshan,1,0
3460,50.75,950,Parvati Darshan,2,0
3623,52,650,Parvati Darshan,1,0
3682,52.1,590,Parvati Darshan,1,1
3733,52.8,1490,Parvati Darshan,3,1
3887,54,585,Parvati Darshan,1,0
3894,54,665,Parvati Darshan,1,0
3909,54,1040,Parvati Darshan,1,1
3979,55,508,Parvati Darshan,1,0
3984,55,1367,Parvati Darshan,3,1
4239,55,727,Parvati Darshan,2,1
4426,56.32,1050,Parvati Darshan,2,0
4534,57,1120,Parvati Darshan,2,1
4564,57.6,384,Parvati Darshan,1,0
4582,58,981,Parvati Darshan,2,1
4596,58,950,Parvati Darshan,2,1
4826,59.6,1075,Parvati Darshan,2,0
4856,60,630,Parvati Darshan,1,0
5049,60,742,Parvati Darshan,2,1
5228,62,1235,Parvati Darshan,2,0
5349,63,1050,Parvati Darshan,2,0
5374,63,630,Parvati Darshan,1,0
5384,63,1015,Parvati Darshan,2,0
5405,63.5,700,Parvati Darshan,1,1
5445,64,1020,Parvati Darshan,2,1
5575,65,1351,Parvati Darshan,3,1
5705,65,590,Parvati Darshan,1,0
5726,65,585,Parvati Darshan,1,0
5941,67,750,Parvati Darshan,2,0
5950,67,2600,Parvati Darshan,4,0
6006,67.9,650,Parvati Darshan,1,0
6147,68.9,1386,Parvati Darshan,3,1
6274,70,1162,Parvati Darshan,2,0
72,16,1685,Pashan,3,0
76,16.45,1200,Pashan,2,0
137,19.5,570,Pashan,1,0
181,21,1060,Pashan,2,0
242,24,1060,Pashan,2,0
245,24,1054,Pashan,2,1
274,25,1400,Pashan,3,0
433,28,570,Pashan,1,1
454,28.35,650,Pashan,1,1
500,29.45,1090,Pashan,2,1
565,30,275,Pashan,1,0
746,32.92,650,Pashan,1,0
755,33,1700,Pashan,3,0
900,34.82,1480,Pashan,3,0
1240,37.6,686,Pashan,2,0
1309,38,605,Pashan,1,0
1605,40,552,Pashan,1,1
1621,40,5642,Pashan,6,0
2086,43,1133,Pashan,2,1
2294,45,1200,Pashan,2,0
2357,45,2160,Pashan,3,0
2359,45,1080,Pashan,2,0
2520,45,220,Pashan,1,0
2590,46,1166,Pashan,3,1
2597,46,600,Pashan,1,0
2630,46,1020,Pashan,2,0
2680,46,950,Pashan,1,0
2683,46,600,Pashan,1,0
2972,48,1179,Pashan,3,1
2979,48,1344,Pashan,3,1
3176,49.8,1160,Pashan,3,0
3206,50,900,Pashan,2,0
3332,50,1300,Pashan,1,0
3405,50,966,Pashan,2,0
3421,50,510,Pashan,1,0
3485,51,650,Pashan,1,0
3721,52.6,520,Pashan,1,1
3731,52.8,565,Pashan,1,1
3971,55,811,Pashan,2,1
4045,55,694,Pashan,2,1
4151,55,644,Pashan,1,0
4260,55.47,602,Pashan,1,1
4483,57,670,Pashan,1,0
4495,57,930,Pashan,2,0
4740,58.99,450,Pashan,1,0
4803,59,781,Pashan,3,1
4861,60,674,Pashan,2,1
4975,60,830,Pashan,2,1
5032,60,881,Pashan,2,0
5038,60,1050,Pashan,2,0
5063,60,928,Pashan,3,1
5087,60,2400,Pashan,4,1
5195,61.8,916,Pashan,2,0
5290,62,800,Pashan,2,0
5342,63,995,Pashan,2,0
5360,63,1080,Pashan,2,0
5375,63,574,Pashan,1,0
5382,63,492,Pashan,1,0
5524,65,1068,Pashan,2,0
5581,65,560,Pashan,1,0
5785,65,450,Pashan,1,0
5876,66,850,Pashan,2,0
6049,68,630,Pashan,2,1
6118,68.1,700,Pashan,2,0
6196,69,750,Pashan,1,0
6292,70,1150,Pashan,2,0
6336,70,635,Pashan,1,0
53,15,2100,Paud Road,4,0
73,16,1800,Paud Road,3,0
88,16.5,1100,Paud Road,2,0
249,24.8,1872,Paud Road,4,1
257,24.95,575,Paud Road,1,0
295,25,1260,Paud Road,2,0
513,29.61,1108,Paud Road,3,1
567,30,600,Paud Road,1,0
577,30.13,1050,Paud Road,2,0
645,31.89,1250,Paud Road,3,0
661,32,690,Paud Road,1,0
698,32,2030,Paud Road,3,1
820,33.64,1095,Paud Road,2,0
834,33.99,640,Paud Road,1,0
950,35,1150,Paud Road,2,0
1214,37,1005,Paud Road,2,0
1263,37.93,666,Paud Road,1,0
1377,38.52,1100,Paud Road,2,0
1421,39,900,Paud Road,2,1
1521,39.99,770,Paud Road,1,0
1544,40,1733,Paud Road,3,1
1623,40,1106,Paud Road,3,0
1754,40.79,1125,Paud Road,2,0
1909,42,995,Paud Road,3,0
1969,42,470,Paud Road,1,1
2082,43,525,Paud Road,1,0
2166,44,1470,Paud Road,3,0
2353,45,1205,Paud Road,3,0
2511,45,620,Paud Road,1,0
2704,46.13,3182,Paud Road,3,1
3181,49.86,1055,Paud Road,3,1
3208,50,1500,Paud Road,3,0
3314,50,1060,Paud Road,2,0
3451,50.63,650,Paud Road,1,0
3595,52,600,Paud Road,1,0
3864,53.99,495,Paud Road,1,0
3941,54.4,1650,Paud Road,2,0
3958,54.71,670,Paud Road,1,1
3987,55,1290,Paud Road,2,1
4093,55,530,Paud Road,1,1
4128,55,1200,Paud Road,2,0
4226,55,538,Paud Road,2,1
4338,56,580,Paud Road,1,0
4436,56.5,650,Paud Road,1,0
4449,56.72,460,Paud Road,2,1
4512,57,1160,Paud Road,3,0
4520,57,761,Paud Road,2,0
4538,57,1450,Paud Road,3,1
4576,57.95,1098,Paud Road,2,1
4714,58.17,553,Paud Road,1,1
4723,58.4,1404,Paud Road,3,1
4730,58.56,585,Paud Road,1,0
4943,60,635,Paud Road,1,1
4980,60,560,Paud Road,1,1
5071,60,970,Paud Road,3,1
5126,60.8,635,Paud Road,1,0
5293,62,2050,Paud Road,4,1
5296,62,1100,Paud Road,2,0
5337,62.9,1080,Paud Road,2,0
5526,65,700,Paud Road,1,0
5541,65,925,Paud Road,2,0
5636,65,985,Paud Road,3,1
5754,65,355,Paud Road,1,0
5805,65.35,450,Paud Road,1,1
5838,66,1350,Paud Road,3,1
6004,67.77,970,Paud Road,2,0
6120,68.27,720,Paud Road,1,0
6176,69,1200,Paud Road,2,1
6190,69,1050,Paud Road,2,1
6275,70,879,Paud Road,2,0
102,17,550,Pirangut,1,0
116,18,1687,Pirangut,3,0
302,25,1238,Pirangut,2,0
552,30,600,Pirangut,1,0
618,31,764,Pirangut,2,0
638,31.5,850,Pirangut,2,0
947,35,2120,Pirangut,3,0
955,35,600,Pirangut,1,0
957,35,630,Pirangut,1,0
1104,36,1600,Pirangut,3,0
1138,36.28,1560,Pirangut,3,1
1156,36.54,630,Pirangut,1,0
1176,37,1600,Pirangut,3,0
1184,37,1180,Pirangut,2,0
1219,37,715,Pirangut,1,0
1404,39,1250,Pirangut,2,0
1513,39.9,1300,Pirangut,3,0
1585,40,974,Pirangut,2,0
1726,40.5,1414,Pirangut,3,0
1820,41.1,1361,Pirangut,2,0
1876,42,1540,Pirangut,3,0
1921,42,539,Pirangut,1,0
1927,42,1875,Pirangut,3,0
1974,42,695,Pirangut,1,1
2120,43.5,1415,Pirangut,3,1
2325,45,1010,Pirangut,2,0
2355,45,1137,Pirangut,2,1
2460,45,840,Pirangut,2,0
2573,45.9,735,Pirangut,1,1
2794,47,575,Pirangut,1,0
3221,50,600,Pirangut,1,0
3242,50,850,Pirangut,2,1
3337,50,1092,Pirangut,1,0
3420,50,600,Pirangut,1,0
3463,50.79,1450,Pirangut,3,0
3795,53,1170,Pirangut,2,0
3799,53,2000,Pirangut,4,0
3871,54,685,Pirangut,1,0
4189,55,1050,Pirangut,2,0
4222,55,575,Pirangut,2,1
4470,57,1250,Pirangut,3,0
4535,57,1000,Pirangut,2,1
4649,58,670,Pirangut,2,0
4661,58,740,Pirangut,2,0
4814,59.27,1357,Pirangut,3,1
4951,60,905,Pirangut,2,1
4953,60,865,Pirangut,2,1
5006,60,600,Pirangut,1,1
5028,60,1000,Pirangut,2,1
5216,62,1160,Pirangut,2,1
5343,63,700,Pirangut,1,0
5379,63,1660,Pirangut,3,1
5424,64,850,Pirangut,2,0
5537,65,1309,Pirangut,2,0
5544,65,1800,Pirangut,3,0
5701,65,560,Pirangut,1,0
5787,65,677,Pirangut,2,1
5859,66,615,Pirangut,1,0
5863,66,950,Pirangut,2,0
5892,66.46,1395,Pirangut,2,1
5989,67.48,687,Pirangut,1,1
6070,68,585,Pirangut,1,0
6140,68.75,633,Pirangut,3,1
6231,69.5,1635,Pirangut,3,1
108,17.5,640,Prabhat Road,1,0
174,20.03,1370,Prabhat Road,3,0
269,25,997,Prabhat Road,3,0
482,29,1120,Prabhat Road,2,1
623,31.2,654,Prabhat Road,1,0
683,32,1440,Prabhat Road,3,0
862,34,950,Prabhat Road,3,0
865,34,715,Prabhat Road,1,0
895,34.77,1050,Prabhat Road,2,0
914,35,1100,Prabhat Road,2,0
1022,35,1149,Prabhat Road,3,0
1159,36.68,2300,Prabhat Road,3,0
1350,38.15,1300,Prabhat Road,3,0
1498,39.73,590,Prabhat Road,1,0
1826,41.21,1230,Prabhat Road,3,0
1833,41.39,771,Prabhat Road,2,1
1953,42,450,Prabhat Road,1,0
1961,42,417,Prabhat Road,1,0
2080,43,1380,Prabhat Road,3,0
2195,44,560,Prabhat Road,1,0
2309,45,1025,Prabhat Road,2,1
2363,45,800,Prabhat Road,2,1
2414,45,1050,Prabhat Road,2,0
2420,45,1050,Prabhat Road,2,0
2438,45,1000,Prabhat Road,2,0
2732,46.5,650,Prabhat Road,1,0
2808,47,750,Prabhat Road,1,0
2927,48,621,Prabhat Road,2,1
3029,48.45,550,Prabhat Road,1,0
3226,50,675,Prabhat Road,1,1
3359,50,1560,Prabhat Road,3,1
3702,52.45,550,Prabhat Road,2,1
3825,53.4,663,Prabhat Road,2,1
3966,54.89,500,Prabhat Road,1,1
4284,55.85,925,Prabhat Road,2,1
4344,56,620,Prabhat Road,1,0
4346,56,655,Prabhat Road,1,0
4440,56.5,890,Prabhat Road,2,1
4506,57,1088,Prabhat Road,3,1
4659,58,516,Prabhat Road,1,0
4987,60,2200,Prabhat Road,4,1
5151,61,602,Prabhat Road,1,0
5201,61.99,1155,Prabhat Road,2,0
5214,62,850,Prabhat Road,2,0
5226,62,1073,Prabhat Road,2,1
5439,64,570,Prabhat Road,1,0
5474,64.5,610,Prabhat Road,1,0
5493,64.99,1043,Prabhat Road,3,0
5605,65,750,Prabhat Road,1,1
5763,65,750,Prabhat Road,1,0
5868,66,1450,Prabhat Road,2,1
6016,68,960,Prabhat Road,2,1
6025,68,1234,Prabhat Road,2,1
6086,68,1650,Prabhat Road,3,0
6185,69,1050,Prabhat Road,2,0
6219,69.18,679,Prabhat Road,1,0
6323,70,550,Prabhat Road,1,0
34,14,1240,Pune Railway Station,2,0
101,17,550,Pune Railway Station,1,0
111,18,1530,Pune Railway Station,3,0
258,25,400,Pune Railway Station,1,0
474,29,625,Pune Railway Station,1,1
609,31,1050,Pune Railway Station,2,0
751,32.99,1255,Pune Railway Station,2,0
930,35,1850,Pune Railway Station,3,0
1200,37,1515,Pune Railway Station,3,0
1277,38,1250,Pune Railway Station,2,1
1437,39,1020,Pune Railway Station,2,0
1502,39.77,1115,Pune Railway Station,2,0
1654,40,2200,Pune Railway Station,4,0
1928,42,1600,Pune Railway Station,3,0
2114,43.4,627,Pune Railway Station,1,1
2157,43.9,1080,Pune Railway Station,3,0
2171,44,750,Pune Railway Station,1,0
2181,44,2000,Pune Railway Station,3,0
2259,44.5,750,Pune Railway Station,2,0
2351,45,1655,Pune Railway Station,3,0
2424,45,1050,Pune Railway Station,2,0
2491,45,1250,Pune Railway Station,3,0
2500,45,800,Pune Railway Station,2,0
2583,46,578,Pune Railway Station,1,0
2722,46.39,590,Pune Railway Station,1,0
3127,49,479,Pune Railway Station,1,1
3166,49.5,680,Pune Railway Station,2,0
3295,50,800,Pune Railway Station,2,0
3297,50,750,Pune Railway Station,2,0
3308,50,900,Pune Railway Station,2,0
3369,50,630,Pune Railway Station,1,1
3572,52,1690,Pune Railway Station,2,0
